ReleaseURL,Release,Gross,Theaters,TotalGross,ReleaseDate,DistributorURL,Distributor,datetime,Month
/release/rl995788289/?ref_=bo_yld_table_75,Instructions Not Included,"$44,467,206",978,"$44,467,206",Aug 30,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_75&rf=mojo_yld_table_75,Lionsgate,2013-08-30,8
/release/rl2423227905/?ref_=bo_yld_table_76,Saving Mr. Banks,"$44,087,469","2,671","$83,301,580",Dec 13,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_76&rf=mojo_yld_table_76,Walt Disney Studios Motion Pictures,2013-12-13,12
/release/rl2204730881/?ref_=bo_yld_table_77,Parental Guidance,"$43,273,946","3,368","$77,267,296",Dec 25,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_77&rf=mojo_yld_table_77,Twentieth Century Fox,2013-12-25,12
/release/rl208700929/?ref_=bo_yld_table_78,Snitch,"$42,930,462","2,511","$42,930,462",Feb 22,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_78&rf=mojo_yld_table_78,Lionsgate,2013-02-22,2
/release/rl879527425/?ref_=bo_yld_table_79,Riddick,"$42,025,135","3,117","$42,025,135",Sep 6,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_79&rf=mojo_yld_table_79,Universal Pictures,2013-09-06,9
/release/rl3447424513/?ref_=bo_yld_table_80,The Wolf of Wall Street,"$41,448,935","2,557","$116,900,694",Dec 25,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_80&rf=mojo_yld_table_80,Paramount Pictures,2013-12-25,12
/release/rl2807465473/?ref_=bo_yld_table_81,A Haunted House,"$40,041,683","2,160","$40,041,683",Jan 11,https://pro.imdb.com/company/co0342335/boxoffice/?view=releases&ref_=mojo_yld_table_81&rf=mojo_yld_table_81,Open Road Films (II),2013-01-11,1
/release/rl2640217601/?ref_=bo_yld_table_82,Life of Pi,"$39,347,207","2,946","$124,987,023",Nov 21,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_82&rf=mojo_yld_table_82,Twentieth Century Fox,2013-11-21,11
/release/rl376866305/?ref_=bo_yld_table_83,12 Years a Slave,"$37,951,371","1,474","$56,671,993",Oct 18,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_83&rf=mojo_yld_table_83,Fox Searchlight Pictures,2013-10-18,10
/release/rl4133520897/?ref_=bo_yld_table_84,The Family,"$36,912,954","3,091","$36,918,811",Sep 13,https://pro.imdb.com/company/co0142678/boxoffice/?view=releases&ref_=mojo_yld_table_84&rf=mojo_yld_table_84,Relativity Media,2013-09-13,9
/release/rl1112049153/?ref_=bo_yld_table_85,Carrie,"$35,266,619","3,157","$35,266,619",Oct 18,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_85&rf=mojo_yld_table_85,Screen Gems,2013-10-18,10
/release/rl930383361/?ref_=bo_yld_table_86,Texas Chainsaw,"$34,341,945","2,659","$34,341,945",Jan 4,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_86&rf=mojo_yld_table_86,Lionsgate,2013-01-04,1
/release/rl392988161/?ref_=bo_yld_table_87,R.I.P.D.,"$33,618,855","2,852","$33,618,855",Jul 19,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_87&rf=mojo_yld_table_87,Universal Pictures,2013-07-19,7
/release/rl440829441/?ref_=bo_yld_table_88,Blue Jasmine,"$33,021,046","1,283","$33,405,481",Jul 26,https://pro.imdb.com/company/co0014453/boxoffice/?view=releases&ref_=mojo_yld_table_88&rf=mojo_yld_table_88,Sony Pictures Classics,2013-07-26,7
/release/rl2758182401/?ref_=bo_yld_table_89,Jack Reacher,"$32,520,094","3,352","$80,070,736",Dec 21,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_89&rf=mojo_yld_table_89,Paramount Pictures,2013-12-21,12
/release/rl744261121/?ref_=bo_yld_table_90,Kevin Hart: Let Me Explain,"$32,244,051",892,"$32,244,051",Jul 3,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_90&rf=mojo_yld_table_90,Lionsgate,2013-07-03,7
/release/rl1179092481/?ref_=bo_yld_table_91,Side Effects,"$32,172,757","2,605","$32,172,757",Feb 8,https://pro.imdb.com/company/co0342335/boxoffice/?view=releases&ref_=mojo_yld_table_91&rf=mojo_yld_table_91,Open Road Films (II),2013-02-08,2
/release/rl4100949505/?ref_=bo_yld_table_92,Scary Movie V,"$32,015,787","3,402","$32,015,787",Apr 12,-,-,2013-04-12,4
/release/rl3430516225/?ref_=bo_yld_table_93,The Secret Life of Walter Mitty,"$31,484,331","2,922","$58,236,838",Dec 25,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_93&rf=mojo_yld_table_93,Twentieth Century Fox,2013-12-25,12
/release/rl1248167425/?ref_=bo_yld_table_94,The Mortal Instruments: City of Bones,"$31,165,421","3,118","$31,165,421",Aug 21,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_94&rf=mojo_yld_table_94,Screen Gems,2013-08-21,8
/release/rl542082561/?ref_=bo_yld_table_95,Delivery Man,"$29,704,884","3,036","$30,664,106",Nov 22,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_95&rf=mojo_yld_table_95,Walt Disney Studios Motion Pictures,2013-11-22,11
/release/rl2976286209/?ref_=bo_yld_table_96,One Direction: This Is Us,"$28,873,374","2,735","$28,873,374",Aug 30,https://pro.imdb.com/company/co0005883/boxoffice/?view=releases&ref_=mojo_yld_table_96&rf=mojo_yld_table_96,TriStar Pictures,2013-08-30,8
/release/rl308053505/?ref_=bo_yld_table_97,Kick-Ass 2,"$28,795,985","2,945","$28,795,985",Aug 16,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_97&rf=mojo_yld_table_97,Universal Pictures,2013-08-16,8
/release/rl1749190145/?ref_=bo_yld_table_98,This Is 40,"$28,592,545","2,931","$67,544,505",Dec 21,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_98&rf=mojo_yld_table_98,Universal Pictures,2013-12-21,12
/release/rl1178764801/?ref_=bo_yld_table_99,Argo,"$27,304,583","3,247","$136,025,503",Oct 12,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_99&rf=mojo_yld_table_99,Warner Bros.,2013-10-12,10
/release/rl544179713/?ref_=bo_yld_table_100,Rush,"$26,947,624","2,308","$26,947,624",Sep 20,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_100&rf=mojo_yld_table_100,Universal Pictures,2013-09-20,9
/release/rl274236929/?ref_=bo_yld_table_101,The Host,"$26,627,201","3,202","$26,627,201",Mar 29,https://pro.imdb.com/company/co0342335/boxoffice/?view=releases&ref_=mojo_yld_table_101&rf=mojo_yld_table_101,Open Road Films (II),2013-03-29,3
/release/rl41584129/?ref_=bo_yld_table_102,The World's End,"$26,004,851","1,553","$26,004,851",Aug 23,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_102&rf=mojo_yld_table_102,Focus Features,2013-08-23,8
/release/rl1531020801/?ref_=bo_yld_table_103,21 & Over,"$25,682,380","2,771","$25,682,380",Mar 1,https://pro.imdb.com/company/co0142678/boxoffice/?view=releases&ref_=mojo_yld_table_103&rf=mojo_yld_table_103,Relativity Media,2013-03-01,3
/release/rl1064797697/?ref_=bo_yld_table_104,Escape Plan,"$24,977,645","2,883","$25,135,965",Oct 18,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_104&rf=mojo_yld_table_104,Lionsgate,2013-10-18,10
/release/rl743343617/?ref_=bo_yld_table_105,Don Jon,"$24,469,383","2,422","$24,477,704",Sep 27,https://pro.imdb.com/company/co0142678/boxoffice/?view=releases&ref_=mojo_yld_table_105&rf=mojo_yld_table_105,Relativity Media,2013-09-27,9
/release/rl3849946625/?ref_=bo_yld_table_106,Walking with Dinosaurs 3D,"$24,345,767","3,243","$36,076,121",Dec 20,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_106&rf=mojo_yld_table_106,Twentieth Century Fox,2013-12-20,12
/release/rl4282484225/?ref_=bo_yld_table_107,47 Ronin,"$23,852,775","2,690","$38,362,475",Dec 25,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_107&rf=mojo_yld_table_107,Universal Pictures,2013-12-25,12
/release/rl3930686977/?ref_=bo_yld_table_108,The Incredible Burt Wonderstone,"$22,537,881","3,160","$22,537,881",Mar 15,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_108&rf=mojo_yld_table_108,Warner Bros.,2013-03-15,3
/release/rl1799849473/?ref_=bo_yld_table_109,The Big Wedding,"$21,819,348","2,633","$21,819,348",Apr 26,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_109&rf=mojo_yld_table_109,Lionsgate,2013-04-26,4
/release/rl3798304257/?ref_=bo_yld_table_110,Mud,"$21,590,086",960,"$21,590,086",Apr 26,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_110&rf=mojo_yld_table_110,Roadside Attractions,2013-04-26,4
/release/rl1162184193/?ref_=bo_yld_table_111,Baggage Claim,"$21,569,509","2,230","$21,569,509",Sep 27,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_111&rf=mojo_yld_table_111,Fox Searchlight Pictures,2013-09-27,9
/release/rl1668843009/?ref_=bo_yld_table_112,"The Way, Way Back","$21,506,546","1,001","$21,506,546",Jul 5,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_112&rf=mojo_yld_table_112,Fox Searchlight Pictures,2013-07-05,7
/release/rl3664283137/?ref_=bo_yld_table_113,The Place Beyond the Pines,"$21,403,519","1,584","$21,403,519",Mar 29,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_113&rf=mojo_yld_table_113,Focus Features,2013-03-29,3
/release/rl3529082369/?ref_=bo_yld_table_114,Homefront,"$20,122,876","2,570","$20,158,898",Nov 27,https://pro.imdb.com/company/co0342335/boxoffice/?view=releases&ref_=mojo_yld_table_114&rf=mojo_yld_table_114,Open Road Films (II),2013-11-27,11
/release/rl1615431169/?ref_=bo_yld_table_115,Broken City,"$19,701,164","2,622","$19,701,164",Jan 18,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_115&rf=mojo_yld_table_115,Twentieth Century Fox,2013-01-18,1
/release/rl524584449/?ref_=bo_yld_table_116,Beautiful Creatures,"$19,452,138","2,950","$19,452,138",Feb 14,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_116&rf=mojo_yld_table_116,Warner Bros.,2013-02-14,2
/release/rl862946817/?ref_=bo_yld_table_117,Runner Runner,"$19,316,646","3,026","$19,316,646",Oct 4,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_117&rf=mojo_yld_table_117,Twentieth Century Fox,2013-10-04,10
/release/rl4101670401/?ref_=bo_yld_table_118,You're Next,"$18,494,006","2,437","$18,494,006",Aug 23,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_118&rf=mojo_yld_table_118,Lionsgate,2013-08-23,8
/release/rl1146848769/?ref_=bo_yld_table_119,The Impossible,"$18,491,079",886,"$19,019,882",Dec 21,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_119&rf=mojo_yld_table_119,Lionsgate,2013-12-21,12
/release/rl1164609025/?ref_=bo_yld_table_120,Quartet,"$18,390,117",725,"$18,390,117",Jan 11,https://pro.imdb.com/company/co0150452/boxoffice/?view=releases&ref_=mojo_yld_table_120&rf=mojo_yld_table_120,The Weinstein Company,2013-01-11,1
/release/rl3125184001/?ref_=bo_yld_table_121,The Book Thief,"$18,214,732","1,316","$21,488,481",Nov 8,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_121&rf=mojo_yld_table_121,Twentieth Century Fox,2013-11-08,11
/release/rl1631618561/?ref_=bo_yld_table_122,Admission,"$18,007,317","2,161","$18,007,317",Mar 22,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_122&rf=mojo_yld_table_122,Focus Features,2013-03-22,3
/release/rl4033447425/?ref_=bo_yld_table_123,Parker,"$17,616,641","2,238","$17,616,641",Jan 25,https://pro.imdb.com/company/co0314851/boxoffice/?view=releases&ref_=mojo_yld_table_123&rf=mojo_yld_table_123,FilmDistrict,2013-01-25,1
/release/rl3830547969/?ref_=bo_yld_table_124,Enough Said,"$17,464,587",835,"$17,550,872",Sep 18,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_124&rf=mojo_yld_table_124,Fox Searchlight Pictures,2013-09-18,9
/release/rl88901121/?ref_=bo_yld_table_125,Dark Skies,"$17,418,667","2,313","$17,418,667",Feb 22,-,-,2013-02-22,2
/release/rl3110635009/?ref_=bo_yld_table_126,Philomena,"$17,312,034","1,225","$37,709,979",Nov 22,https://pro.imdb.com/company/co0150452/boxoffice/?view=releases&ref_=mojo_yld_table_126&rf=mojo_yld_table_126,The Weinstein Company,2013-11-22,11
/release/rl357402113/?ref_=bo_yld_table_127,The Counselor,"$16,952,766","3,044","$16,973,715",Oct 25,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_127&rf=mojo_yld_table_127,Twentieth Century Fox,2013-10-25,10
/release/rl2673313281/?ref_=bo_yld_table_128,Grudge Match,"$16,240,226","2,856","$29,807,260",Dec 25,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_128&rf=mojo_yld_table_128,Warner Bros.,2013-12-25,12
/release/rl73238017/?ref_=bo_yld_table_129,Jobs,"$16,131,410","2,381","$16,131,410",Aug 16,https://pro.imdb.com/company/co0342335/boxoffice/?view=releases&ref_=mojo_yld_table_129&rf=mojo_yld_table_129,Open Road Films (II),2013-08-16,8
/release/rl391480833/?ref_=bo_yld_table_130,Fruitvale Station,"$16,101,339","1,086","$16,101,339",Jul 12,https://pro.imdb.com/company/co0150452/boxoffice/?view=releases&ref_=mojo_yld_table_130&rf=mojo_yld_table_130,The Weinstein Company,2013-07-12,7
/release/rl3394078209/?ref_=bo_yld_table_131,Dallas Buyers Club,"$15,847,213","1,110","$27,298,285",Nov 1,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_131&rf=mojo_yld_table_131,Focus Features,2013-11-01,11
/release/rl272664065/?ref_=bo_yld_table_132,About Time,"$15,322,921","1,280","$15,322,921",Nov 1,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_132&rf=mojo_yld_table_132,Universal Pictures,2013-11-01,11
/release/rl1163888129/?ref_=bo_yld_table_133,The Last Exorcism 2,"$15,179,302","2,700","$15,179,302",Mar 1,https://pro.imdb.com/company/co0047306/boxoffice/?view=releases&ref_=mojo_yld_table_133&rf=mojo_yld_table_133,CBS Films,2013-03-01,3
/release/rl3026552321/?ref_=bo_yld_table_134,The Guilt Trip,"$14,363,294","2,431","$37,134,215",Dec 19,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_134&rf=mojo_yld_table_134,Paramount Pictures,2013-12-19,12
/release/rl108234241/?ref_=bo_yld_table_135,Spring Breakers,"$14,124,284","1,379","$14,124,284",Mar 15,https://pro.imdb.com/company/co0390816/boxoffice/?view=releases&ref_=mojo_yld_table_135&rf=mojo_yld_table_135,A24,2013-03-15,3
/release/rl2036696577/?ref_=bo_yld_table_136,"Monsters, Inc.","$14,029,026","2,618","$34,043,006",Dec 19,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_136&rf=mojo_yld_table_136,Walt Disney Studios Motion Pictures,2013-12-19,12
/release/rl1346799105/?ref_=bo_yld_table_137,Skyfall,"$13,456,006","3,526","$304,360,277",Nov 9,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_137&rf=mojo_yld_table_137,Sony Pictures Entertainment (SPE),2013-11-09,11
/release/rl242058753/?ref_=bo_yld_table_138,Wreck-It Ralph,"$13,432,870","3,752","$189,422,889",Nov 2,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_138&rf=mojo_yld_table_138,Walt Disney Studios Motion Pictures,2013-11-02,11
/release/rl2304214529/?ref_=bo_yld_table_139,Rise of the Guardians,"$12,075,099","3,672","$103,412,758",Nov 21,https://pro.imdb.com/company/co0040938/boxoffice/?view=releases&ref_=mojo_yld_table_139&rf=mojo_yld_table_139,DreamWorks,2013-11-21,11
/release/rl2489288193/?ref_=bo_yld_table_140,The Last Stand,"$12,050,299","2,913","$12,050,299",Jan 18,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_140&rf=mojo_yld_table_140,Lionsgate,2013-01-18,1
/release/rl241796609/?ref_=bo_yld_table_141,Out of the Furnace,"$11,140,012","2,101","$11,330,849",Dec 4,https://pro.imdb.com/company/co0142678/boxoffice/?view=releases&ref_=mojo_yld_table_141&rf=mojo_yld_table_141,Relativity Media,2013-12-04,12
/release/rl2773255681/?ref_=bo_yld_table_142,Dead Man Down,"$10,895,295","2,188","$10,895,295",Mar 8,https://pro.imdb.com/company/co0314851/boxoffice/?view=releases&ref_=mojo_yld_table_142&rf=mojo_yld_table_142,FilmDistrict,2013-03-08,3
/release/rl4166354433/?ref_=bo_yld_table_143,Getaway,"$10,501,938","2,135","$10,501,938",Aug 30,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_143&rf=mojo_yld_table_143,Warner Bros.,2013-08-30,8
/release/rl2303297025/?ref_=bo_yld_table_144,Bullet to the Head,"$9,489,829","2,404","$9,489,829",Feb 1,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_144&rf=mojo_yld_table_144,Warner Bros.,2013-02-01,2
/release/rl2474149377/?ref_=bo_yld_table_145,Peeples,"$9,177,065","2,041","$9,177,065",May 10,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_145&rf=mojo_yld_table_145,Lionsgate,2013-05-10,5
/release/rl3597174273/?ref_=bo_yld_table_146,Battle of the Year,"$8,888,355","2,008","$8,888,355",Sep 20,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_146&rf=mojo_yld_table_146,Screen Gems,2013-09-20,9
/release/rl2556790273/?ref_=bo_yld_table_147,Movie 43,"$8,840,453","2,023","$8,840,453",Jan 25,https://pro.imdb.com/company/co0142678/boxoffice/?view=releases&ref_=mojo_yld_table_147&rf=mojo_yld_table_147,Relativity Media,2013-01-25,1
/release/rl1715766785/?ref_=bo_yld_table_148,Before Midnight,"$8,114,627",897,"$8,114,627",May 24,https://pro.imdb.com/company/co0014453/boxoffice/?view=releases&ref_=mojo_yld_table_148&rf=mojo_yld_table_148,Sony Pictures Classics,2013-05-24,5
/release/rl1566606849/?ref_=bo_yld_table_149,Machete Kills,"$8,008,161","2,538","$8,008,161",Oct 11,https://pro.imdb.com/company/co0342335/boxoffice/?view=releases&ref_=mojo_yld_table_149&rf=mojo_yld_table_149,Open Road Films (II),2013-10-11,10
/release/rl2372503041/?ref_=bo_yld_table_150,Paranoia,"$7,388,654","2,459","$7,388,654",Aug 16,https://pro.imdb.com/company/co0142678/boxoffice/?view=releases&ref_=mojo_yld_table_150&rf=mojo_yld_table_150,Relativity Media,2013-08-16,8
/release/rl812287489/?ref_=bo_yld_table_151,Promised Land,"$7,371,538","1,676","$7,597,898",Dec 28,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_151&rf=mojo_yld_table_151,Focus Features,2013-12-28,12
/release/rl1246725633/?ref_=bo_yld_table_152,Dhoom 3,"$7,194,748",239,"$8,031,955",Dec 20,https://pro.imdb.com/company/co0077190/boxoffice/?view=releases&ref_=mojo_yld_table_152&rf=mojo_yld_table_152,Yash Raj Films,2013-12-20,12
/release/rl2554824193/?ref_=bo_yld_table_153,Black Nativity,"$7,004,330","1,525","$7,018,189",Nov 27,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_153&rf=mojo_yld_table_153,Fox Searchlight Pictures,2013-11-27,11
/release/rl3245377025/?ref_=bo_yld_table_154,The Spectacular Now,"$6,854,611",770,"$6,854,611",Aug 2,https://pro.imdb.com/company/co0390816/boxoffice/?view=releases&ref_=mojo_yld_table_154&rf=mojo_yld_table_154,A24,2013-08-02,8
/release/rl324503041/?ref_=bo_yld_table_155,The Grandmaster,"$6,594,959",804,"$6,594,959",Aug 23,https://pro.imdb.com/company/co0150452/boxoffice/?view=releases&ref_=mojo_yld_table_155&rf=mojo_yld_table_155,The Weinstein Company,2013-08-23,8
/release/rl4282615297/?ref_=bo_yld_table_156,Amour,"$6,511,320",333,"$6,739,492",Dec 19,https://pro.imdb.com/company/co0014453/boxoffice/?view=releases&ref_=mojo_yld_table_156&rf=mojo_yld_table_156,Sony Pictures Classics,2013-12-19,12
/release/rl2623047169/?ref_=bo_yld_table_157,Hubble 3D,"$6,177,621",151,"$52,522,904",Mar 19,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_157&rf=mojo_yld_table_157,Warner Bros.,2013-03-19,3
/release/rl4184114689/?ref_=bo_yld_table_158,Nebraska,"$6,058,098",968,"$17,654,912",Nov 15,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_158&rf=mojo_yld_table_158,Paramount Pictures,2013-11-15,11
/release/rl541296129/?ref_=bo_yld_table_159,All Is Lost,"$5,972,093",483,"$6,263,670",Oct 18,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_159&rf=mojo_yld_table_159,Roadside Attractions,2013-10-18,10
/release/rl3276178945/?ref_=bo_yld_table_160,The Twilight Saga: Breaking Dawn - Part 2,"$5,901,844","4,070","$292,324,737",Nov 16,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_160&rf=mojo_yld_table_160,Lionsgate,2013-11-16,11
/release/rl3846669825/?ref_=bo_yld_table_161,The Bling Ring,"$5,845,733",650,"$5,845,732",Jun 14,https://pro.imdb.com/company/co0390816/boxoffice/?view=releases&ref_=mojo_yld_table_161&rf=mojo_yld_table_161,A24,2013-06-14,6
/release/rl2020247041/?ref_=bo_yld_table_162,Pulling Strings,"$5,842,961",438,"$5,842,961",Oct 4,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_162&rf=mojo_yld_table_162,Lionsgate,2013-10-04,10
/release/rl290096641/?ref_=bo_yld_table_163,Closed Circuit,"$5,750,401",870,"$5,750,401",Aug 28,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_163&rf=mojo_yld_table_163,Focus Features,2013-08-28,8
/release/rl3850077697/?ref_=bo_yld_table_164,The Wizard of Oz,"$5,633,202",318,"$5,633,202",Sep 20,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_164&rf=mojo_yld_table_164,Warner Bros.,2013-09-20,9
/release/rl1917552129/?ref_=bo_yld_table_165,Chennai Express,"$5,307,960",196,"$5,307,960",Aug 8,https://pro.imdb.com/company/co0131238/boxoffice/?view=releases&ref_=mojo_yld_table_165&rf=mojo_yld_table_165,UTV Motion Pictures,2013-08-08,8
/release/rl3227551233/?ref_=bo_yld_table_166,Mandela: Long Walk to Freedom,"$5,236,120","1,010","$8,323,085",Nov 29,https://pro.imdb.com/company/co0150452/boxoffice/?view=releases&ref_=mojo_yld_table_166&rf=mojo_yld_table_166,The Weinstein Company,2013-11-29,11
